City_Name,City_Code,Date,Cumulative_verified_cases,Cumulated_recovered,Cumulated_deaths,Cumulated_number_of_tests,Cumulated_number_of_diagnostic_tests
יד בנימין,577,2020-11-25,196,195,<15,3212,3116
יד בנימין,577,2020-11-26,196,195,<15,3273,3176
יד בנימין,577,2020-11-27,196,195,<15,3320,3223
יד בנימין,577,2020-11-28,196,195,<15,3323,3226
יד בנימין,577,2020-11-29,197,195,<15,3343,3246
יד בנימין,577,2020-11-30,197,195,<15,3385,3288
יד בנימין,577,2020-12-01,197,195,<15,3412,3314
יד בנימין,577,2020-12-02,197,195,<15,3478,3380
יד בנימין,577,2020-12-03,197,195,<15,3520,3420
יד בנימין,577,2020-12-04,197,195,<15,3584,3484
יד בנימין,577,2020-12-05,197,195,<15,3601,3501
יד בנימין,577,2020-12-06,198,195,<15,3630,3530
יד בנימין,577,2020-12-07,200,195,<15,3686,3586
יד בנימין,577,2020-12-08,203,195,<15,3826,3722
יד בנימין,577,2020-12-09,203,196,<15,3849,3745
יד בנימין,577,2020-12-10,207,196,<15,3915,3811
יד בנימין,577,2020-12-11,207,196,<15,4009,3904
יד בנימין,577,2020-12-12,210,196,<15,4075,3970
יד בנימין,577,2020-12-13,211,196,<15,4134,4027
יד בנימין,577,2020-12-14,211,196,<15,4192,4085
יד בנימין,577,2020-12-15,211,197,<15,4232,4125
יהוד,9400,2020-03-11,0,0,0,<15,<15
יהוד,9400,2020-03-12,<15,0,0,<15,<15
יהוד,9400,2020-03-13,<15,0,0,<15,<15
יהוד,9400,2020-03-14,<15,0,0,<15,<15
יהוד,9400,2020-03-15,<15,0,0,21,19
יהוד,9400,2020-03-16,<15,0,0,21,19
יהוד,9400,2020-03-17,<15,0,0,28,24
יהוד,9400,2020-03-18,<15,0,0,42,38
יהוד,9400,2020-03-19,<15,0,0,52,46
יהוד,9400,2020-03-20,19,0,0,74,68
יהוד,9400,2020-03-21,19,0,0,86,80
יהוד,9400,2020-03-22,23,0,0,102,94
יהוד,9400,2020-03-23,32,0,0,123,115
יהוד,9400,2020-03-24,36,0,0,149,138
יהוד,9400,2020-03-25,41,0,<15,184,171
יהוד,9400,2020-03-26,49,0,<15,241,225
יהוד,9400,2020-03-27,52,0,<15,271,254
יהוד,9400,2020-03-28,58,0,<15,299,279
יהוד,9400,2020-03-29,59,0,<15,347,322
יהוד,9400,2020-03-30,60,0,<15,388,358
יהוד,9400,2020-03-31,61,<15,<15,415,379
יהוד,9400,2020-04-01,62,<15,<15,466,426
יהוד,9400,2020-04-02,64,<15,<15,516,471
יהוד,9400,2020-04-03,64,<15,<15,577,526
יהוד,9400,2020-04-04,65,<15,<15,596,544
יהוד,9400,2020-04-05,68,<15,<15,647,585
יהוד,9400,2020-04-06,69,<15,<15,683,618
יהוד,9400,2020-04-07,69,<15,<15,708,636
יהוד,9400,2020-04-08,71,<15,<15,735,653
יהוד,9400,2020-04-09,71,<15,<15,759,670
יהוד,9400,2020-04-10,71,<15,<15,786,688
יהוד,9400,2020-04-11,73,<15,<15,820,706
יהוד,9400,2020-04-12,73,15,<15,865,733
יהוד,9400,2020-04-13,74,18,<15,895,755
יהוד,9400,2020-04-14,76,22,<15,945,794
יהוד,9400,2020-04-15,78,27,<15,981,822
יהוד,9400,2020-04-16,78,28,<15,1006,844
יהוד,9400,2020-04-17,78,30,<15,1040,869
יהוד,9400,2020-04-18,78,30,<15,1059,884
יהוד,9400,2020-04-19,78,32,<15,1094,904
יהוד,9400,2020-04-20,78,34,<15,1135,932
יהוד,9400,2020-04-21,78,35,<15,1185,976
יהוד,9400,2020-04-22,78,36,<15,1221,1006
יהוד,9400,2020-04-23,78,42,<15,1276,1045
יהוד,9400,2020-04-24,78,44,<15,1305,1066
יהוד,9400,2020-04-25,78,46,<15,1326,1077
יהוד,9400,2020-04-26,78,51,<15,1340,1089
יהוד,9400,2020-04-27,79,56,<15,1377,1118
יהוד,9400,2020-04-28,79,58,<15,1405,1141
יהוד,9400,2020-04-29,79,58,<15,1421,1154
יהוד,9400,2020-04-30,79,60,<15,1448,1176
יהוד,9400,2020-05-01,79,61,<15,1477,1201
יהוד,9400,2020-05-02,79,61,<15,1491,1210
יהוד,9400,2020-05-03,79,64,<15,1502,1220
יהוד,9400,2020-05-04,79,64,<15,1524,1238
יהוד,9400,2020-05-05,79,64,<15,1541,1251
יהוד,9400,2020-05-06,79,64,<15,1560,1269
יהוד,9400,2020-05-07,80,65,<15,1590,1296
יהוד,9400,2020-05-08,80,66,<15,1621,1324
יהוד,9400,2020-05-09,80,67,<15,1628,1331
יהוד,9400,2020-05-10,80,68,<15,1644,1345
יהוד,9400,2020-05-11,80,69,<15,1668,1365
יהוד,9400,2020-05-12,80,70,<15,1690,1385
יהוד,9400,2020-05-13,80,70,<15,1729,1423
יהוד,9400,2020-05-14,80,70,<15,1747,1441
יהוד,9400,2020-05-15,80,70,<15,1762,1454
יהוד,9400,2020-05-16,80,70,<15,1769,1461
יהוד,9400,2020-05-17,80,70,<15,1785,1475
יהוד,9400,2020-05-18,80,71,<15,1799,1489
יהוד,9400,2020-05-19,80,71,<15,1812,1501
יהוד,9400,2020-05-20,80,71,<15,1826,1514
יהוד,9400,2020-05-21,80,71,<15,1838,1524
יהוד,9400,2020-05-22,80,72,<15,1851,1535
יהוד,9400,2020-05-23,80,72,<15,1853,1537
יהוד,9400,2020-05-24,80,72,<15,1871,1554
יהוד,9400,2020-05-25,80,72,<15,1883,1565
יהוד,9400,2020-05-26,80,72,<15,1898,1580
יהוד,9400,2020-05-27,80,72,<15,1912,1593
יהוד,9400,2020-05-28,80,72,<15,1925,1605
יהוד,9400,2020-05-29,80,72,<15,1927,1606
יהוד,9400,2020-05-30,80,72,<15,1931,1609
יהוד,9400,2020-05-31,80,72,<15,1952,1630
יהוד,9400,2020-06-01,80,72,<15,1967,1645
יהוד,9400,2020-06-02,80,72,<15,1991,1669
יהוד,9400,2020-06-03,80,72,<15,2004,1681
יהוד,9400,2020-06-04,80,72,<15,2021,1698
יהוד,9400,2020-06-05,80,72,<15,2043,1720
יהוד,9400,2020-06-06,80,72,<15,2061,1737
יהוד,9400,2020-06-07,80,73,<15,2086,1762
יהוד,9400,2020-06-08,81,73,<15,2119,1795
יהוד,9400,2020-06-09,82,73,<15,2150,1826
יהוד,9400,2020-06-10,82,73,<15,2206,1882
יהוד,9400,2020-06-11,82,73,<15,2244,1920
יהוד,9400,2020-06-12,83,73,<15,2285,1961
יהוד,9400,2020-06-13,83,73,<15,2300,1976
יהוד,9400,2020-06-14,83,73,<15,2329,2005
יהוד,9400,2020-06-15,83,73,<15,2365,2040
יהוד,9400,2020-06-16,83,73,<15,2419,2094
יהוד,9400,2020-06-17,83,73,<15,2484,2158
יהוד,9400,2020-06-18,83,73,<15,2539,2213
יהוד,9400,2020-06-19,83,73,<15,2594,2268
יהוד,9400,2020-06-20,84,73,<15,2609,2283
יהוד,9400,2020-06-21,84,73,<15,2650,2322
יהוד,9400,2020-06-22,84,73,<15,2684,2355
יהוד,9400,2020-06-23,84,73,<15,2742,2411
יהוד,9400,2020-06-24,86,73,<15,2797,2465
יהוד,9400,2020-06-25,86,73,<15,2840,2507
יהוד,9400,2020-06-26,86,73,<15,2880,2543
יהוד,9400,2020-06-27,86,74,<15,2897,2560
יהוד,9400,2020-06-28,86,74,<15,2941,2603
יהוד,9400,2020-06-29,88,74,<15,3002,2664
יהוד,9400,2020-06-30,89,74,<15,3052,2710
יהוד,9400,2020-07-01,90,74,<15,3120,2776
יהוד,9400,2020-07-02,92,74,<15,3177,2832
יהוד,9400,2020-07-03,96,74,<15,3223,2876
יהוד,9400,2020-07-04,100,74,<15,3262,2913
יהוד,9400,2020-07-05,104,74,<15,3339,2989
יהוד,9400,2020-07-06,105,74,<15,3415,3064
יהוד,9400,2020-07-07,109,74,<15,3493,3142
יהוד,9400,2020-07-08,116,76,<15,3590,3238
יהוד,9400,2020-07-09,120,76,<15,3714,3361
יהוד,9400,2020-07-10,123,77,<15,3795,3439
יהוד,9400,2020-07-11,127,77,<15,3872,3514
יהוד,9400,2020-07-12,129,77,<15,3964,3605
יהוד,9400,2020-07-13,132,77,<15,4067,3707
יהוד,9400,2020-07-14,139,77,<15,4188,3824
יהוד,9400,2020-07-15,146,77,<15,4267,3896
יהוד,9400,2020-07-16,149,77,<15,4343,3967
יהוד,9400,2020-07-17,156,77,<15,4444,4061
יהוד,9400,2020-07-18,159,77,<15,4500,4114
יהוד,9400,2020-07-19,160,79,<15,4566,4174
יהוד,9400,2020-07-20,166,80,<15,4677,4276
יהוד,9400,2020-07-21,173,83,<15,4737,4329
יהוד,9400,2020-07-22,178,92,<15,4804,4384
יהוד,9400,2020-07-23,185,113,<15,4925,4492
יהוד,9400,2020-07-24,186,122,<15,4985,4546
יהוד,9400,2020-07-25,186,122,<15,5027,4586
יהוד,9400,2020-07-26,189,129,<15,5079,4636
יהוד,9400,2020-07-27,192,136,<15,5171,4725
יהוד,9400,2020-07-28,194,142,<15,5249,4798
יהוד,9400,2020-07-29,199,145,<15,5281,4827
יהוד,9400,2020-07-30,202,151,<15,5334,4879
יהוד,9400,2020-07-31,208,157,<15,5387,4929
יהוד,9400,2020-08-01,209,158,<15,5410,4950
יהוד,9400,2020-08-02,216,163,<15,5456,4994
יהוד,9400,2020-08-03,219,164,<15,5541,5073
יהוד,9400,2020-08-04,221,166,<15,5609,5140
יהוד,9400,2020-08-05,225,169,<15,5684,5212
יהוד,9400,2020-08-06,227,177,<15,5753,5277
יהוד,9400,2020-08-07,228,183,<15,5814,5337
יהוד,9400,2020-08-08,232,184,<15,5843,5365
יהוד,9400,2020-08-09,232,184,<15,5884,5406
יהוד,9400,2020-08-10,239,189,<15,5961,5483
יהוד,9400,2020-08-11,241,191,<15,6040,5560
יהוד,9400,2020-08-12,245,195,<15,6097,5614
יהוד,9400,2020-08-13,249,196,<15,6228,5742
יהוד,9400,2020-08-14,252,198,<15,6268,5780
יהוד,9400,2020-08-15,255,200,<15,6289,5801
יהוד,9400,2020-08-16,256,205,<15,6319,5830
יהוד,9400,2020-08-17,258,208,<15,6395,5903
יהוד,9400,2020-08-18,262,210,<15,6462,5965
יהוד,9400,2020-08-19,266,212,<15,6521,6020
יהוד,9400,2020-08-20,266,216,<15,6588,6083
יהוד,9400,2020-08-21,269,221,<15,6704,6196
יהוד,9400,2020-08-22,270,222,<15,6729,6221
יהוד,9400,2020-08-23,275,226,<15,6777,6266
יהוד,9400,2020-08-24,276,231,<15,6854,6334
יהוד,9400,2020-08-25,282,234,<15,6914,6393
יהוד,9400,2020-08-26,284,239,<15,6972,6447
יהוד,9400,2020-08-27,287,244,<15,7026,6497
יהוד,9400,2020-08-28,289,247,<15,7068,6536
יהוד,9400,2020-08-29,292,247,<15,7160,6627
יהוד,9400,2020-08-30,293,250,<15,7187,6652
יהוד,9400,2020-08-31,301,253,<15,7264,6728
יהוד,9400,2020-09-01,303,255,<15,7316,6778
יהוד,9400,2020-09-02,305,256,<15,7383,6840
יהוד,9400,2020-09-03,308,260,<15,7490,6943
יהוד,9400,2020-09-04,313,262,<15,7539,6992
יהוד,9400,2020-09-05,313,264,<15,7561,7013
יהוד,9400,2020-09-06,314,268,<15,7614,7062
יהוד,9400,2020-09-07,323,271,<15,7687,7133
יהוד,9400,2020-09-08,330,273,<15,7766,7210
יהוד,9400,2020-09-09,333,278,<15,7857,7296
יהוד,9400,2020-09-10,339,280,<15,7965,7402
יהוד,9400,2020-09-11,348,285,<15,8041,7478
יהוד,9400,2020-09-12,350,288,<15,8099,7535
יהוד,9400,2020-09-13,363,294,<15,8211,7644
יהוד,9400,2020-09-14,370,295,<15,8322,7752
יהוד,9400,2020-09-15,389,300,<15,8484,7912
יהוד,9400,2020-09-16,402,304,<15,8620,8045
יהוד,9400,2020-09-17,414,308,<15,8767,8186
יהוד,9400,2020-09-18,436,312,<15,8937,8355
יהוד,9400,2020-09-19,447,316,<15,9125,8539
יהוד,9400,2020-09-20,455,321,<15,9192,8605
יהוד,9400,2020-09-21,488,327,<15,9310,8723
יהוד,9400,2020-09-22,517,328,<15,9554,8965
יהוד,9400,2020-09-23,558,336,<15,9811,9218
יהוד,9400,2020-09-24,585,344,<15,10142,9545
יהוד,9400,2020-09-25,632,369,<15,10501,9902
יהוד,9400,2020-09-26,652,373,<15,10770,10164
יהוד,9400,2020-09-27,657,385,<15,10838,10229
יהוד,9400,2020-09-28,659,391,<15,10854,10243
יהוד,9400,2020-09-29,669,410,<15,10954,10341
יהוד,9400,2020-09-30,684,428,<15,11105,10488
יהוד,9400,2020-10-01,697,448,<15,11261,10640
יהוד,9400,2020-10-02,726,491,<15,11529,10900
יהוד,9400,2020-10-03,738,503,<15,11599,10968
יהוד,9400,2020-10-04,746,534,<15,11703,11066
יהוד,9400,2020-10-05,755,562,<15,11824,11175
יהוד,9400,2020-10-06,767,580,<15,12028,11368
יהוד,9400,2020-10-07,774,600,<15,12124,11459
יהוד,9400,2020-10-08,781,634,<15,12304,11633
יהוד,9400,2020-10-09,791,641,<15,12391,11715
יהוד,9400,2020-10-10,795,644,<15,12421,11742
יהוד,9400,2020-10-11,797,664,<15,12507,11819
יהוד,9400,2020-10-12,801,676,<15,12623,11927
יהוד,9400,2020-10-13,804,685,<15,12744,12036
יהוד,9400,2020-10-14,810,697,<15,12854,12140
יהוד,9400,2020-10-15,813,705,<15,12983,12261
יהוד,9400,2020-10-16,816,718,<15,13066,12340
יהוד,9400,2020-10-17,816,726,<15,13108,12378
יהוד,9400,2020-10-18,818,744,<15,13328,12587
יהוד,9400,2020-10-19,818,750,<15,13533,12776
יהוד,9400,2020-10-20,818,761,<15,13638,12875
יהוד,9400,2020-10-21,821,765,<15,13746,12973
יהוד,9400,2020-10-22,823,770,<15,13894,13116
יהוד,9400,2020-10-23,824,773,<15,14063,13275
יהוד,9400,2020-10-24,824,774,<15,14080,13292
יהוד,9400,2020-10-25,824,780,<15,14157,13365
יהוד,9400,2020-10-26,827,784,<15,14246,13453
יהוד,9400,2020-10-27,829,785,<15,14364,13567
יהוד,9400,2020-10-28,829,786,<15,14438,13639
יהוד,9400,2020-10-29,830,787,<15,14592,13789
יהוד,9400,2020-10-30,830,788,<15,14656,13853
יהוד,9400,2020-10-31,831,790,<15,14667,13864
יהוד,9400,2020-11-01,832,791,<15,14734,13929
יהוד,9400,2020-11-02,832,791,<15,14847,14038
יהוד,9400,2020-11-03,833,793,<15,14951,14141
יהוד,9400,2020-11-04,833,795,<15,15023,14212
יהוד,9400,2020-11-05,833,796,<15,15111,14298
יהוד,9400,2020-11-06,833,796,<15,15249,14436
יהוד,9400,2020-11-07,834,798,<15,15268,14455
יהוד,9400,2020-11-08,834,798,<15,15346,14531
יהוד,9400,2020-11-09,836,800,<15,15491,14672
יהוד,9400,2020-11-10,836,800,<15,15679,14855
יהוד,9400,2020-11-11,837,804,<15,15749,14925
יהוד,9400,2020-11-12,837,805,<15,15905,15079
יהוד,9400,2020-11-13,840,805,<15,16141,15313
יהוד,9400,2020-11-14,840,805,<15,16184,15355
יהוד,9400,2020-11-15,841,805,<15,16309,15479
יהוד,9400,2020-11-16,849,807,<15,16525,15688
יהוד,9400,2020-11-17,850,807,<15,16700,15861
יהוד,9400,2020-11-18,854,809,<15,16863,16022
יהוד,9400,2020-11-19,857,810,<15,17085,16239
יהוד,9400,2020-11-20,859,811,<15,17239,16387
יהוד,9400,2020-11-21,859,812,<15,17314,16461
יהוד,9400,2020-11-22,860,815,<15,17503,16650
יהוד,9400,2020-11-23,860,818,<15,17661,16808
יהוד,9400,2020-11-24,861,820,<15,17866,17009
יהוד,9400,2020-11-25,862,826,<15,18014,17149
יהוד,9400,2020-11-26,864,833,<15,18129,17264
יהוד,9400,2020-11-27,867,835,<15,18458,17591
יהוד,9400,2020-11-28,869,835,<15,18541,17672
יהוד,9400,2020-11-29,871,838,<15,18658,17787
יהוד,9400,2020-11-30,876,840,<15,18806,17928
יהוד,9400,2020-12-01,881,841,<15,18962,18075
יהוד,9400,2020-12-02,883,844,<15,19249,18357
יהוד,9400,2020-12-03,885,847,<15,19442,18549
יהוד,9400,2020-12-04,888,850,<15,19567,18673
יהוד,9400,2020-12-05,888,850,<15,19625,18731
יהוד,9400,2020-12-06,889,851,<15,19722,18824
יהוד,9400,2020-12-07,890,856,<15,19907,19006
יהוד,9400,2020-12-08,891,859,<15,20093,19190
יהוד,9400,2020-12-09,893,864,<15,20312,19403
יהוד,9400,2020-12-10,895,868,<15,20460,19548
יהוד,9400,2020-12-11,895,871,<15,20690,19776
יהוד,9400,2020-12-12,897,871,<15,20952,20033
יהוד,9400,2020-12-13,898,875,<15,21091,20172
יהוד,9400,2020-12-14,898,879,<15,21267,20340
יהוד,9400,2020-12-15,902,880,<15,21429,20497
יפיע,499,2020-03-11,0,0,0,<15,<15
יפיע,499,2020-03-12,0,0,0,<15,<15
יפיע,499,2020-03-13,0,0,0,<15,<15
יפיע,499,2020-03-14,0,0,0,<15,<15
יפיע,499,2020-03-15,0,0,0,<15,<15
יפיע,499,2020-03-16,0,0,0,<15,<15
יפיע,499,2020-03-17,0,0,0,<15,<15
יפיע,499,2020-03-18,0,0,0,<15,<15
יפיע,499,2020-03-19,0,0,0,<15,<15
יפיע,499,2020-03-20,0,0,0,<15,<15
יפיע,499,2020-03-21,0,0,0,<15,<15
יפיע,499,2020-03-22,<15,0,0,<15,<15
יפיע,499,2020-03-23,<15,0,0,<15,<15
יפיע,499,2020-03-24,<15,0,0,<15,<15
יפיע,499,2020-03-25,<15,0,0,15,15
יפיע,499,2020-03-26,<15,0,0,18,18
יפיע,499,2020-03-27,<15,0,0,21,21
יפיע,499,2020-03-28,<15,0,0,26,26
יפיע,499,2020-03-29,<15,0,0,29,29
יפיע,499,2020-03-30,<15,0,0,31,31
יפיע,499,2020-03-31,<15,0,0,33,33
יפיע,499,2020-04-01,<15,0,0,36,35
יפיע,499,2020-04-02,<15,0,0,41,40
יפיע,499,2020-04-03,<15,0,0,50,48
יפיע,499,2020-04-04,<15,0,0,55,53
יפיע,499,2020-04-05,<15,0,0,62,60
יפיע,499,2020-04-06,<15,0,0,68,65
יפיע,499,2020-04-07,<15,0,0,82,78
יפיע,499,2020-04-08,<15,<15,0,92,87
יפיע,499,2020-04-09,<15,<15,0,94,89
יפיע,499,2020-04-10,<15,<15,0,107,102
יפיע,499,2020-04-11,<15,<15,0,112,107
יפיע,499,2020-04-12,<15,<15,0,121,115
יפיע,499,2020-04-13,<15,<15,0,127,120
יפיע,499,2020-04-14,<15,<15,0,139,132
יפיע,499,2020-04-15,<15,<15,0,145,137
יפיע,499,2020-04-16,<15,<15,0,167,159
יפיע,499,2020-04-17,<15,<15,0,176,167
יפיע,499,2020-04-18,<15,<15,0,214,204
יפיע,499,2020-04-19,<15,<15,0,270,260
יפיע,499,2020-04-20,<15,<15,0,288,278
יפיע,499,2020-04-21,<15,<15,0,300,290
יפיע,499,2020-04-22,<15,<15,0,309,299
יפיע,499,2020-04-23,<15,<15,0,319,308
יפיע,499,2020-04-24,<15,<15,0,327,312
יפיע,499,2020-04-25,<15,<15,0,330,315
יפיע,499,2020-04-26,<15,<15,0,342,327
יפיע,499,2020-04-27,<15,<15,0,346,331
יפיע,499,2020-04-28,<15,<15,0,349,333
יפיע,499,2020-04-29,<15,<15,0,353,335
יפיע,499,2020-04-30,<15,<15,0,360,338
יפיע,499,2020-05-01,<15,<15,0,377,354
יפיע,499,2020-05-02,<15,<15,0,380,357
יפיע,499,2020-05-03,<15,<15,0,398,375
יפיע,499,2020-05-04,<15,<15,0,406,383
יפיע,499,2020-05-05,<15,<15,0,416,390
יפיע,499,2020-05-06,<15,<15,0,424,398
יפיע,499,2020-05-07,<15,<15,0,437,411
יפיע,499,2020-05-08,<15,<15,0,440,414
יפיע,499,2020-05-09,<15,<15,0,441,414
יפיע,499,2020-05-10,<15,<15,0,443,414
יפיע,499,2020-05-11,<15,<15,0,449,420
יפיע,499,2020-05-12,<15,<15,0,459,428
יפיע,499,2020-05-13,<15,<15,0,464,433
יפיע,499,2020-05-14,<15,<15,0,470,437
יפיע,499,2020-05-15,<15,<15,0,474,441
יפיע,499,2020-05-16,<15,<15,0,476,443
יפיע,499,2020-05-17,<15,<15,0,482,449
יפיע,499,2020-05-18,<15,<15,0,486,453
יפיע,499,2020-05-19,<15,<15,0,494,457
יפיע,499,2020-05-20,<15,<15,0,505,468
יפיע,499,2020-05-21,<15,<15,0,512,472
יפיע,499,2020-05-22,<15,<15,0,513,473
יפיע,499,2020-05-23,<15,<15,0,513,473
יפיע,499,2020-05-24,<15,<15,0,516,476
יפיע,499,2020-05-25,<15,<15,0,519,477
יפיע,499,2020-05-26,<15,<15,0,521,479
יפיע,499,2020-05-27,<15,<15,0,524,482
יפיע,499,2020-05-28,<15,<15,0,526,484
יפיע,499,2020-05-29,<15,<15,0,529,486
יפיע,499,2020-05-30,<15,<15,0,529,486
יפיע,499,2020-05-31,<15,<15,0,533,490
יפיע,499,2020-06-01,<15,<15,0,543,500
יפיע,499,2020-06-02,<15,<15,0,545,502
יפיע,499,2020-06-03,<15,<15,0,550,506
יפיע,499,2020-06-04,<15,<15,0,553,509
יפיע,499,2020-06-05,<15,<15,0,557,513
יפיע,499,2020-06-06,<15,<15,0,561,516
יפיע,499,2020-06-07,<15,<15,0,566,521
יפיע,499,2020-06-08,<15,<15,0,573,528
יפיע,499,2020-06-09,<15,<15,0,581,536
יפיע,499,2020-06-10,<15,<15,0,585,540
יפיע,499,2020-06-11,<15,<15,0,597,552
יפיע,499,2020-06-12,<15,<15,0,601,556
יפיע,499,2020-06-13,<15,<15,0,603,558
יפיע,499,2020-06-14,<15,<15,0,610,565
יפיע,499,2020-06-15,<15,<15,0,617,572
יפיע,499,2020-06-16,<15,<15,0,631,586
יפיע,499,2020-06-17,<15,<15,0,650,605
יפיע,499,2020-06-18,<15,<15,0,670,625
יפיע,499,2020-06-19,<15,<15,0,679,634
יפיע,499,2020-06-20,<15,<15,0,684,639
יפיע,499,2020-06-21,<15,<15,0,692,647
יפיע,499,2020-06-22,<15,<15,0,698,653
יפיע,499,2020-06-23,<15,<15,0,708,663
יפיע,499,2020-06-24,<15,<15,0,721,676
יפיע,499,2020-06-25,<15,<15,0,728,683
יפיע,499,2020-06-26,<15,<15,0,737,692
יפיע,499,2020-06-27,<15,<15,0,755,710
יפיע,499,2020-06-28,<15,<15,0,762,717
יפיע,499,2020-06-29,<15,<15,0,772,727
יפיע,499,2020-06-30,<15,<15,0,798,753
יפיע,499,2020-07-01,<15,<15,0,809,764
יפיע,499,2020-07-02,<15,<15,0,817,772
יפיע,499,2020-07-03,<15,<15,0,837,792
יפיע,499,2020-07-04,<15,<15,0,851,806
יפיע,499,2020-07-05,<15,<15,0,871,826
יפיע,499,2020-07-06,15,<15,0,885,840
יפיע,499,2020-07-07,16,<15,0,902,857
יפיע,499,2020-07-08,16,<15,0,921,876
יפיע,499,2020-07-09,18,<15,0,952,907
יפיע,499,2020-07-10,21,<15,0,976,930
יפיע,499,2020-07-11,23,<15,0,997,950
יפיע,499,2020-07-12,23,<15,0,1010,963
יפיע,499,2020-07-13,29,<15,0,1040,992
יפיע,499,2020-07-14,30,<15,0,1061,1013
יפיע,499,2020-07-15,33,<15,0,1109,1057
יפיע,499,2020-07-16,36,<15,0,1155,1100
יפיע,499,2020-07-17,37,<15,0,1190,1134
יפיע,499,2020-07-18,42,<15,0,1236,1175
יפיע,499,2020-07-19,42,<15,0,1259,1197
יפיע,499,2020-07-20,46,<15,0,1291,1227
יפיע,499,2020-07-21,51,<15,0,1324,1255
יפיע,499,2020-07-22,57,<15,0,1355,1281
יפיע,499,2020-07-23,61,19,0,1398,1321
יפיע,499,2020-07-24,69,21,0,1446,1364
יפיע,499,2020-07-25,77,22,0,1485,1396
יפיע,499,2020-07-26,78,26,0,1500,1410
יפיע,499,2020-07-27,80,30,0,1532,1438
יפיע,499,2020-07-28,85,30,0,1592,1493
יפיע,499,2020-07-29,88,32,0,1639,1536
יפיע,499,2020-07-30,103,38,0,1702,1598
יפיע,499,2020-07-31,108,41,0,1763,1656
יפיע,499,2020-08-01,113,44,0,1791,1684
יפיע,499,2020-08-02,115,47,0,1814,1707
יפיע,499,2020-08-03,123,58,0,1858,1748
יפיע,499,2020-08-04,131,60,0,1889,1778
יפיע,499,2020-08-05,135,62,0,1934,1822
יפיע,499,2020-08-06,139,64,0,1992,1880
יפיע,499,2020-08-07,141,66,0,2044,1932
יפיע,499,2020-08-08,143,68,0,2073,1958
יפיע,499,2020-08-09,152,71,0,2129,2012
יפיע,499,2020-08-10,158,76,0,2160,2043
יפיע,499,2020-08-11,162,77,0,2205,2087
יפיע,499,2020-08-12,164,79,0,2246,2127
יפיע,499,2020-08-13,167,80,0,2296,2177
יפיע,499,2020-08-14,174,82,<15,2348,2228
יפיע,499,2020-08-15,179,86,<15,2374,2251
